TITLE,LIKES,SHARES
"Prime Minister Hun Sen on February 11 said a war cannot be ended by a war, in his opening remarks at the World Peace Summit 2022 held in South Korea under the theme “Toward Peace on the Korean Peninsula”.",16,0
"O'raing district governor Seak Mony in Mondulkiri province acknowledged that he had transferred hundreds of hectares of farmland from farmers in Sen Monorom commune, but noted that their land was purchased by Srey Chanthou, who holds the honorific Okhna.",12,1
Ministry of Health spokeswoman Or Vandine warns that the Covid-19 situation in Cambodia is now alarming with new daily Omicron cases reaching three-digit increase in recent days.,35,2
This property tax has been deferred for the third time in spite of moves to expand the tax base and revenue. But continued delays are eliciting questions as to its motive,15,2
"Clearer, more detailed guidelines on rules of origin criteria will unlock huge economic benefits for exporters and businesses from the Regional Comprehensive Economic Partnership (RCEP) that entered into force in Cambodia on January 1, officials and insiders said.",11,2
"Minister of Interior Sar Kheng warned that drug problems are sweeping Cambodia, thereby necessitating strict law enforcement by the National Police and municipal and provincial governors.",14,0
Cambodia logs another 266 Omicron community cases,35,3
"Cambodia is holding the ASEAN chairmanship at a time of internal and institutional troubles in the bloc unprecedented in the last 23 years, according to Minister of Foreign Affairs and International Cooperation Prak Sokhonn.",11,0
Monks protecting the Sorng Rukahvorn Community Forest in Oddar Meanchey province are committed to turn the area into a Buddhist-style natural tourist attraction for Cambodians and foreigners.,64,4
Thirty-five families affected by the development of three canals in the Tatuk community gathered in front of the Phnom Penh Municipal Hall on February 9 to request a response to a letter they had sent in 2019.,5,0
287 housing developers get licences in 2010-21: REBPB,5,1
"In Opinion:
Ukraine crisis sends shock waves across energy markets",11,1
"Plastic has infiltrated all parts of the ocean and is now found “in the smallest plankton up to the largest whale” wildlife group WWF said on Tuesday, calling for urgent efforts to create an international treaty on plastics.",14,0
Pfizer forecast more than $50 billion in 2022 sales for its Covid-19 vaccine and therapeutic on February 8 as the pharmaceutical giant reported a more than doubling of annual profits on strong sales of its inoculation.,14,0
"The World Health Organisation (WHO) lamented on February 8 that half a million Covid-19 deaths had been recorded since the Omicron variant was discovered, calling the toll “beyond tragic”.",17,2
"Digital marketing experts and Cambodian businesses convened in a workshop on leveraging e-commerce platforms, in the first of a series of events held by a digital coalition set up to help businesses rebound after the devastating effects of the Covid-19 pandemic on enterprise.",5,0
"Cambodian Mine Action Centre (CMAC) officers destroyed a mix of almost 4,500 munitions discovered by a farmer in Trapaing Chor commune’s Chheu Teal Chrum village of Kampong Speu province’s Oral district.",17,2
"The Ministry of Culture and Fine Arts has assessed it accomplishments since the 2019 government mandate began, and concluded that it has achieved a great deal in the area of reparation and in the preservation of temples, ancient buildings and artefacts.",3,0
CAMSOC two-day ‘Cambodia 2023’ SEA Games conference to conclude,7,1
The Kantha Bopha Cambodia Foundation signed a memorandum of understanding (MoU) with the Kantha Bopha Swiss Foundation to further strengthen cooperation to manage the five Kantha Bopha Children’s Hospital in a more sustainable manner.,9,1
[Advertorial] Russia-Ukraine tensions dent investors’ sentiment,3,0
The extraordinary congress of FUNCINPEC has unanimously elected Prince Norodom Chakravuth as party president.,13,1
"Officials from the Pursat and Mondulkiri provincial administrations have rejected the findings of a new Adhoc report which claimed that wrongful arrest, allegations and detention of people involved in land disputes was rampant, and that corruption was rife in the mediation of such cases.",17,0
The Phnom Penh Municipal Court has decided to postpone the treason trial for former opposition leader Kem Sokha until February 16 after one of the four government lawyers tested positive for Covid-19.,36,0
"[Sponsored] Taptap Send launches in Cambodia, making money transfers easy",17,0
